"Gene.stable.ID","Gene.name"
"ENSMUSG00000135137","Gm52097"
"ENSMUSG00000135143","Gm63109"
"ENSMUSG00000135152","Gm63110"
"ENSMUSG00000116171","4930543I03Rik"
"ENSMUSG00000114833","Gm41192"
"ENSMUSG00000088798","Gm22534"
"ENSMUSG00000086919","Gm11497"
"ENSMUSG00000020080","Hkdc1"
"ENSMUSG00002074916","Gm56323"
"ENSMUSG00000048616","Nog"
"ENSMUSG00000135243","Gm63111"
"ENSMUSG00000135267","Gm63112"
"ENSMUSG00000135329","Gm63113"
"ENSMUSG00000114209","Gm48433"
"ENSMUSG00000085798","Gm2018"
"ENSMUSG00000135364","Gm63117"
"ENSMUSG00000020827","Mink1"
"ENSMUSG00000135395","Gm63121"
"ENSMUSG00000135418","Gm63122"
"ENSMUSG00000101261","1700109I08Rik"
"ENSMUSG00000044487","Or12e1"
"ENSMUSG00000083791","Gm12721"
"ENSMUSG00000081168","Gm13730"
"ENSMUSG00000028518","Prkaa2"
"ENSMUSG00000070857","Or10ag52"
"ENSMUSG00000111248","Or10e1-ps1"
"ENSMUSG00000135479","Gm63131"
"ENSMUSG00000081853","Gm13735"
"ENSMUSG00000135522","Gm63132"
"ENSMUSG00000070856","Or10ag53"
"ENSMUSG00000114753","Gm34059"
"ENSMUSG00000104280","Rps2-ps11"
"ENSMUSG00000104399","Gm37963"
"ENSMUSG00000032611","1700102P08Rik"
"ENSMUSG00000119940","Gm56924"
"ENSMUSG00000120310","Gm56728"
"ENSMUSG00000047104","Pbp2"
"ENSMUSG00000108179","Gm44274"
"ENSMUSG00002076800","Gm56448"
"ENSMUSG00000084043","Gm13732"
"ENSMUSG00000107768","Gm36582"
"ENSMUSG00000070855","Or10ag54"
"ENSMUSG00000115867","Gm17753"
"ENSMUSG00000082691","Dynlt1-ps1"
"ENSMUSG00000082225","Gm13728"
"ENSMUSG00000028497","Hacd4"
"ENSMUSG00000030208","Emp1"
"ENSMUSG00000047220","Iho1"
"ENSMUSG00000089732","Or10ag55"
"ENSMUSG00000020079","Supv3l1"
"ENSMUSG00000083550","Gm13729"
"ENSMUSG00000083706","Or10ag56"
"ENSMUSG00000083211","Gm13737"
"ENSMUSG00000081907","Gm13731"
"ENSMUSG00000111093","Or12a1-ps1"
"ENSMUSG00000081234","Or12e8"
"ENSMUSG00000097536","2610037D02Rik"
"ENSMUSG00000088577","Gm25456"
"ENSMUSG00000070852","Or12e9"
"ENSMUSG00000050641","BC048562"
"ENSMUSG00000103199","Gm37648"
"ENSMUSG00000047594","Or10ag57"
"ENSMUSG00000100218","Gm8296"
"ENSMUSG00000100361","Gm7063"
"ENSMUSG00000082028","Gm1826"
"ENSMUSG00000043274","Or10ag2"
"ENSMUSG00000100894","Gm8304"
"ENSMUSG00000032609","Klhdc8b"
"ENSMUSG00000119267","Gm23216"
"ENSMUSG00000065255","Gm23974"
"ENSMUSG00000087764","Gm23984"
"ENSMUSG00000050772","Or10ag58"
"ENSMUSG00000025995","Wdr75"
"ENSMUSG00000135547","Gm63137"
"ENSMUSG00000115813","Gm46447"
"ENSMUSG00000058194","Or12e7"
"ENSMUSG00000065187","Gm25136"
"ENSMUSG00000107866","Gm43907"
"ENSMUSG00000025465","Echs1"
"ENSMUSG00000025839","Pramel7"
"ENSMUSG00000030325","Klrb1c"
"ENSMUSG00000135558","Gm63138"
"ENSMUSG00000115456","Gm35248"
"ENSMUSG00000090104","Slmapos2"
"ENSMUSG00000025838","Pramel6"
"ENSMUSG00000121507",""
"ENSMUSG00000038861","Pi4kb"
"ENSMUSG00000097129","4930507D05Rik"
"ENSMUSG00000020078","Vps26a"
"ENSMUSG00000048806","Ifnb1"
"ENSMUSG00000096011","Ifna15"
"ENSMUSG00000095896","Ifna14"
"ENSMUSG00000025464","Paox"
"ENSMUSG00000080964","Ifna-ps1"
"ENSMUSG00000095270","Ifna9"
"ENSMUSG00000078480","Mrpl48-ps"
"ENSMUSG00000073811","Ifna12"
"ENSMUSG00000083958","Gm12601"
"ENSMUSG00000081762","Gm13738"
"ENSMUSG00000038330","Pramel32"
"ENSMUSG00000083267","Or5w9-ps1"
"ENSMUSG00000061520","Or5w22"
"ENSMUSG00000075156","Or5w10"
"ENSMUSG00000049305","Ccdc71"
"ENSMUSG00000082417","Gm13740"
"ENSMUSG00000081132","Gm13744"
"ENSMUSG00000083688","Gm13743"
"ENSMUSG00000062272","Or10ag59"
"ENSMUSG00000107872","Gm44511"
"ENSMUSG00000102152","Gm37475"
"ENSMUSG00000052911","Lamb2"
"ENSMUSG00000059205","Or10ag60"
"ENSMUSG00000079298","Klrb1b"
"ENSMUSG00000068819","Or5w11"
"ENSMUSG00000068818","Or8w1"
"ENSMUSG00000031880","Rrad"
"ENSMUSG00000082428","Gm13742"
"ENSMUSG00000075155","Or5w1b"
"ENSMUSG00000063376","Ifna13"
"ENSMUSG00000081784","Gm13281"
"ENSMUSG00000078355","Ifna16"
"ENSMUSG00000111747","Or5w1"
"ENSMUSG00000078354","Ifna2"
"ENSMUSG00000020077","Srgn"
"ENSMUSG00000100079","Ifnab"
"ENSMUSG00000039018","Mtg1"
"ENSMUSG00000081893","Gm13273"
"ENSMUSG00000084192","Gm13282"
"ENSMUSG00000070923","Klhl9"
"ENSMUSG00000117268","Gm49884"
"ENSMUSG00000094618","Gm13271"
"ENSMUSG00000075153","Or5w12"
"ENSMUSG00000081501","Gm13286"
"ENSMUSG00000100505","Gm13283"
"ENSMUSG00000031879","Ciao2b"
"ENSMUSG00000075151","Or5w13"
"ENSMUSG00000094271","Gm13290"
"ENSMUSG00000096582","Gm13289"
"ENSMUSG00000096591","Gm13272"
"ENSMUSG00000075150","Or5w14"
"ENSMUSG00000096854","Ifnz"
"ENSMUSG00000099545","Gm13276"
"ENSMUSG00000075149","Or5w15"
"ENSMUSG00000100234","Gm13277"
"ENSMUSG00000101163","Gm13278"
"ENSMUSG00000099518","Gm13275"
"ENSMUSG00000068817","Or5w16"
"ENSMUSG00000099420","Gm13279"
"ENSMUSG00000095101","Gm13285"
"ENSMUSG00000094648","Gm13287"
"ENSMUSG00000070908","Gm13288"
"ENSMUSG00000111543","Olfr1139-ps1"
"ENSMUSG00000086220","Gm16599"
"ENSMUSG00000020307","Cdc34"
"ENSMUSG00000100713","Ifna7"
"ENSMUSG00000108095","Gm44067"
"ENSMUSG00000057378","Ryr3"
"ENSMUSG00000102415","A430110C17Rik"
"ENSMUSG00000090164","BC035044"
"ENSMUSG00000100549","Ifna11"
"ENSMUSG00000106479","Mir721"
"ENSMUSG00000075598","Smok3c"
"ENSMUSG00000101252","Ifna6"
"ENSMUSG00000110568","Gm7208"
"ENSMUSG00000096682","Ifna5"
"ENSMUSG00000045733","Sprn"
"ENSMUSG00000070904","Ifna4"
"ENSMUSG00000107633","Gm44078"
"ENSMUSG00000036968","Cnpy4"
"ENSMUSG00000095498","Ifna1"
"ENSMUSG00000107733","Gm8774"
"ENSMUSG00000030365","Clec2i"
"ENSMUSG00000054351","4930553M12Rik"
"ENSMUSG00000051180","Or6ae1"
"ENSMUSG00000045364","Ifne"
"ENSMUSG00000121420","Gm63300"
"ENSMUSG00000099850","Gm28906"
"ENSMUSG00000065408","Mir31"
"ENSMUSG00000077663","Gm26144"
"ENSMUSG00000051051","Or6f2"
"ENSMUSG00000070980","Actl7b"
"ENSMUSG00000110557","Gm5159"
"ENSMUSG00000115958","Gm28040"
"ENSMUSG00000070979","Actl7a"
"ENSMUSG00000032604","Qars1"
"ENSMUSG00000028431","Elp1"
"ENSMUSG00000121421","Gm63303"
"ENSMUSG00000098306","Gm28040"
"ENSMUSG00000050366","Or6b13"
"ENSMUSG00002075956","Gm55898"
"ENSMUSG00000118580","Gm52979"
"ENSMUSG00000110497","9230110F11Rik"
"ENSMUSG00000049285","Mblac1"
"ENSMUSG00000066129","Kndc1"
"ENSMUSG00000055730","Ces2a"
"ENSMUSG00000084469","Gm22956"
"ENSMUSG00000047592","Nxpe5"
"ENSMUSG00000070645","Ren1"
"ENSMUSG00000020331","Hcn2"
"ENSMUSG00000035781","R3hdm4"
"ENSMUSG00000135594","Gm63167"
"ENSMUSG00000135604","Gm63168"
"ENSMUSG00000090374","Gm17232"
"ENSMUSG00000135620","Gm46445"
"ENSMUSG00000115310","Gm35360"
"ENSMUSG00000050552","Lamtor4"
"ENSMUSG00000070644","Etnk2"
"ENSMUSG00000135648","Gm63171"
"ENSMUSG00000107909","2610017A05Rik"
"ENSMUSG00000120919","Gm56952"
"ENSMUSG00000135656","Gm63173"
"ENSMUSG00000121036","Gm56976"
"ENSMUSG00000135683","Gm63174"
"ENSMUSG00000090063","Dlx6os1"
"ENSMUSG00000135687","Gm63177"
"ENSMUSG00000115725","4930572G02Rik"
"ENSMUSG00000034917","Tjp3"
"ENSMUSG00000084846","A730011C13Rik"
"ENSMUSG00000036948","Trappc14"
"ENSMUSG00000086288","Gm15265"
"ENSMUSG00000121138","Gm56984"
"ENSMUSG00000121190","Gm56997"
"ENSMUSG00000047720","Clec2m"
"ENSMUSG00000099033","Mir7013"
"ENSMUSG00000019338","Zfp687"
"ENSMUSG00000135703","Gm63191"
"ENSMUSG00000085555","2610035F20Rik"
"ENSMUSG00000053063","Clec12a"
"ENSMUSG00000070643","Sox13"
"ENSMUSG00000110639","Gm6831"
"ENSMUSG00000121422","Gm63326"
"ENSMUSG00000110694","Gm45782"
"ENSMUSG00000030158","Clec12b"
"ENSMUSG00000050097","Ces2b"
"ENSMUSG00000135711","4930518C04Rik"
"ENSMUSG00000097933","1700039M10Rik"
"ENSMUSG00000005625","Psmd4"
"ENSMUSG00000013562","4833413E03Rik"
"ENSMUSG00000135727","Gm63198"
"ENSMUSG00000135729","Gm63199"
"ENSMUSG00000121405","Gm63201"
"ENSMUSG00000024340","Btnl2"
"ENSMUSG00000135745","Gm63203"
"ENSMUSG00000075593","Gal3st4"
"ENSMUSG00000135752","Gm63204"
"ENSMUSG00000135765","Gm63205"
"ENSMUSG00000135770","Gm63206"
"ENSMUSG00000135808",""
"ENSMUSG00000135837","Gm63208"
"ENSMUSG00000135850","Gm63211"
"ENSMUSG00000101004","Gm8596"
"ENSMUSG00000135858","Gm63212"
"ENSMUSG00000100108","Gm28100"
"ENSMUSG00000114230","Gm48239"
"ENSMUSG00000099342","Gm18180"
"ENSMUSG00000078566","Bnip3"
"ENSMUSG00000026226","Spata3"
"ENSMUSG00000089748","Matr3-ps2"
"ENSMUSG00000030159","Clec1b"
"ENSMUSG00000061825","Ces2c"
"ENSMUSG00000096218","Gm2916"
"ENSMUSG00000135912","Gm63214"
"ENSMUSG00000116130","Gm49431"
"ENSMUSG00000097127","Gm26886"
"ENSMUSG00000060550","H2-Q7"
"ENSMUSG00000106247","Gm43720"
"ENSMUSG00000029510","Gpc2"
"ENSMUSG00000120371","Gm56698"
"ENSMUSG00000135934","Gm32454"
"ENSMUSG00000109881","Gm45507"
"ENSMUSG00000135941","Gm63218"
"ENSMUSG00000135967","Gm63220"
"ENSMUSG00000110237","Gm18258"
"ENSMUSG00000135985","Gm63221"
"ENSMUSG00000110319","Gm45668"
"ENSMUSG00000084951","Mipepos"
"ENSMUSG00000115230","AU022793"
"ENSMUSG00000025478","Dpysl4"
"ENSMUSG00002075696","Gm56132"
"ENSMUSG00000038827","Abitram"
"ENSMUSG00000110597","Gm8798"
"ENSMUSG00000136059","Gm63226"
"ENSMUSG00000136060","Gm63227"
"ENSMUSG00000136079","Gm63228"
"ENSMUSG00000136100","Gm63229"
"ENSMUSG00000136101","Gm63230"
"ENSMUSG00000046080","Clec9a"
"ENSMUSG00000136108","Gm63231"
"ENSMUSG00000136119","Gm63232"
"ENSMUSG00000136133","Gm63233"
"ENSMUSG00000031886","Ces2e"
"ENSMUSG00000136197","Gm41238"
"ENSMUSG00000136212","Gm63234"
"ENSMUSG00000136219","Gm63235"
"ENSMUSG00000034902","Pip5k1c"
"ENSMUSG00000115727","4930432J09Rik"
"ENSMUSG00000114424","Gm47414"
"ENSMUSG00000136257","Gm63236"
"ENSMUSG00000114345","Gm10873"
"ENSMUSG00000115676","4930449C09Rik"
"ENSMUSG00000136265","Gm53857"
"ENSMUSG00000024457","Trim26"
"ENSMUSG00000136274","Gm63239"
"ENSMUSG00000136290","Gm35449"
"ENSMUSG00000115704","Gm49171"
"ENSMUSG00000038816","Ctnnal1"
"ENSMUSG00000136309","Gm63246"
"ENSMUSG00000136327","Gm63247"
"ENSMUSG00000136345","Gm63248"
"ENSMUSG00000026227","2810459M11Rik"
"ENSMUSG00000136363","Gm63249"
"ENSMUSG00000136441","Gm52130"
"ENSMUSG00000068680","Gm10248"
"ENSMUSG00000139582","Gm63629"
"ENSMUSG00000120767","Gm56708"
"ENSMUSG00000036928","Stag3"
"ENSMUSG00000116253","Gm41392"
"ENSMUSG00000091686","4930471C04Rik"
"ENSMUSG00000118611","Gm52949"
"ENSMUSG00000120397","Gm56717"
"ENSMUSG00000026229","Psmd1"
"ENSMUSG00000062826","Ces2f"
"ENSMUSG00000107792","Gm43914"
"ENSMUSG00000033082","Clec1a"
"ENSMUSG00000136514","Gm63257"
"ENSMUSG00000136516","Gm52129"
"ENSMUSG00000120895","Gm41178"
"ENSMUSG00000136527","Gm41169"
"ENSMUSG00000141919","Gm63178"
"ENSMUSG00000093452","Zfhx2os"
"ENSMUSG00000130953","Gm62548"
"ENSMUSG00000144064","Gm63309"
"ENSMUSG00000144099","Gm63311"
"ENSMUSG00000128097","Gm62347"
"ENSMUSG00000115547","1100001I12Rik"
"ENSMUSG00000137126","Gm62963"
"ENSMUSG00000120411","Gm56699"
"ENSMUSG00000028126","Pip5k1a"
"ENSMUSG00000115009","G930009F23Rik"
"ENSMUSG00000079293","Clec7a"
"ENSMUSG00000015981","Stk32c"
"ENSMUSG00000037458","Azin1"
"ENSMUSG00000031877","Ces2g"
"ENSMUSG00000035521","Gnptg"
"ENSMUSG00000065544","Mir32"
"ENSMUSG00002075508","Gm25053"
"ENSMUSG00000106585","Gm25053"
"ENSMUSG00000064595","Gm22300"
"ENSMUSG00000084010","Gm13302"
"ENSMUSG00000094065","Ccl21d"
"ENSMUSG00000089997","Cfap92"
"ENSMUSG00000078747","Gm20878"
"ENSMUSG00000077274","Gm22786"
"ENSMUSG00000026228","Htr2b"
"ENSMUSG00000068263","Efcc1"
"ENSMUSG00000110479","Gm5743"
"ENSMUSG00000103272","Gm37914"
"ENSMUSG00000094638","Gm21972"
"ENSMUSG00000121425","Gm63359"
"ENSMUSG00000062590","Armc9"
"ENSMUSG00000091813","Ces2h"
"ENSMUSG00000024112","Cacna1h"
"ENSMUSG00000136552","Gm53862"
"ENSMUSG00000136555","Gm63263"
"ENSMUSG00000136563","Gm63264"
"ENSMUSG00000136573","Gm63265"
"ENSMUSG00000136578","Gm63266"
"ENSMUSG00000078746","Spata31f1d"
"ENSMUSG00002076353","Gm56441"
"ENSMUSG00000110303","Gm45328"
"ENSMUSG00000068262","Gm5879"
"ENSMUSG00000015980","Lrrc27"
"ENSMUSG00000030054","Gp9"
"ENSMUSG00000088192","Gm23904"
"ENSMUSG00000065737","Gm24490"
"ENSMUSG00000082414","Gm21093"
"ENSMUSG00000066362","Rps13-ps1"
"ENSMUSG00000103694","Gm37530"
"ENSMUSG00000121711","Gm63267"
"ENSMUSG00000118633","Ccl19-ps6"
"ENSMUSG00000043794","D830025C05Rik"
"ENSMUSG00000136596","1700044K19Rik"
"ENSMUSG00000094293","Gm3893"
"ENSMUSG00000097106","Rpl31-ps23"
"ENSMUSG00000073878","Ccl21f"
"ENSMUSG00000030055","Rab43"
"ENSMUSG00000136613","Gm63268"
"ENSMUSG00000136626","Gm63270"
"ENSMUSG00000109678","Gm45626"
"ENSMUSG00000136630","Gm63272"
"ENSMUSG00000097545","Mir124a-1hg"
"ENSMUSG00000095766","Gm21182"
"ENSMUSG00000110574","Gm21112"
"ENSMUSG00000095294","Potefam3b"
"ENSMUSG00000073877","Ccl27al"
"ENSMUSG00000136634","Gm63276"
"ENSMUSG00000136640","Gm63277"
"ENSMUSG00000136647","Gm63278"
"ENSMUSG00000136668","Gm63279"
"ENSMUSG00000096890","Gm20797"
"ENSMUSG00000136669","Gm63281"
"ENSMUSG00000136675","Gm46481"
"ENSMUSG00000094534","Gm20945"
"ENSMUSG00000114298","Gm48371"
"ENSMUSG00000093800","Gm20796"
"ENSMUSG00000074454","Defb33"
"ENSMUSG00000082976","Gm15056"
"ENSMUSG00000073876","Il11ra3"
"ENSMUSG00000108064","Gm44423"
"ENSMUSG00000108120","9930120I10Rik"
"ENSMUSG00000071165","Gm6040"
"ENSMUSG00000030056","Isy1"
"ENSMUSG00000136707","Gm63287"
"ENSMUSG00000136714","Gm63288"
"ENSMUSG00000136757","Gm63289"
"ENSMUSG00000099110","Mir6951"
"ENSMUSG00000136769","Gm36789"
"ENSMUSG00000144219",""
"ENSMUSG00000079120","AY761185"
"ENSMUSG00000115546","Gm49077"
"ENSMUSG00000112194","Gm48029"
"ENSMUSG00000102106","2310043O21Rik"
"ENSMUSG00000074447","Defa21"
"ENSMUSG00000036898","Zfp157"
"ENSMUSG00000136858","Gm63292"
"ENSMUSG00000136865","Gm63293"
"ENSMUSG00000118967","Gm23142"
"ENSMUSG00000074446","Defa23"
"ENSMUSG00000060260","Pwwp2b"
"ENSMUSG00000136872","Gm63294"
"ENSMUSG00000136908","Gm63296"
"ENSMUSG00000114768","Gm48857"
"ENSMUSG00000061845","Defa35"
"ENSMUSG00000115158","Gm48912"
"ENSMUSG00000115587","Gm29697"
"ENSMUSG00000115787","Gm36146"
"ENSMUSG00000037437","Adam32"
"ENSMUSG00000114975","Gm49090"
"ENSMUSG00000115491","Siah1-ps2"
"ENSMUSG00000068105","Tnfrsf13c"
"ENSMUSG00000137012","Gm63299"
"ENSMUSG00000137023","Gm63301"
"ENSMUSG00000137039","Gm63302"
"ENSMUSG00000114412","4930405A10Rik"
"ENSMUSG00000046440","Gm5564"
"ENSMUSG00000056856","Jakmip3"
"ENSMUSG00000104668","Vmn2r-ps24"
"ENSMUSG00000029526","1700123K08Rik"
"ENSMUSG00000137074","Gm63304"
"ENSMUSG00000086112","4930563I02Rik"
"ENSMUSG00000127173","Gm62282"
"ENSMUSG00000134853","Gm62832"
"ENSMUSG00000104526","1700045I11Rik"
"ENSMUSG00000116009","Gm49503"
"ENSMUSG00000129467","Gm62442"
"ENSMUSG00000091542","Gm17167"
"ENSMUSG00000118434","Gm13301"
"ENSMUSG00000068101","Cenpm"
"ENSMUSG00000058291","Zfp68"
"ENSMUSG00000083929","Gm10600"
"ENSMUSG00000096862","Gm5859"
"ENSMUSG00000073879","Gm54215"
"ENSMUSG00000028575","Eqtn"
"ENSMUSG00000120849","Gm56768"
"ENSMUSG00000038902","Pogz"
"ENSMUSG00000137161","Gm41164"
"ENSMUSG00000137194","Gm63315"
"ENSMUSG00000137200","Gm63316"
"ENSMUSG00000137223","Gm35116"
"ENSMUSG00000137239","Gm63317"
"ENSMUSG00000137272","Gm63318"
"ENSMUSG00000120611","Gm56757"
"ENSMUSG00000108042","B130021K23Rik"
"ENSMUSG00000107798","Gm44064"
"ENSMUSG00000025515","Muc2"
"ENSMUSG00000137336","Gm63320"
"ENSMUSG00000030058","Copg1"
"ENSMUSG00000137363","Gm63321"
"ENSMUSG00000137371","Gm63322"
"ENSMUSG00000137398","Gm63323"
"ENSMUSG00000137405","Gm30031"
"ENSMUSG00000137440","Gm63324"
"ENSMUSG00000137444","Gm63325"
"ENSMUSG00000137455","Gm63327"
"ENSMUSG00000114953","4930519K11Rik"
"ENSMUSG00000033961","Zfp446"
"ENSMUSG00000137490","Gm63329"
"ENSMUSG00000137499","Gm63330"
"ENSMUSG00000115509","Gm49012"
"ENSMUSG00000083179","Gm12693"
"ENSMUSG00000062627","Mysm1"
"ENSMUSG00000090230","Gm16315"
"ENSMUSG00000137530","Gm63331"
"ENSMUSG00000120050","Gm52113"
"ENSMUSG00000034889","Cactin"
"ENSMUSG00002075951","Gm56234"
"ENSMUSG00000081142","Gm15497"
"ENSMUSG00000104686","Gm42815"
"ENSMUSG00000103298","Gm38232"
"ENSMUSG00000025854","Fam20c"
"ENSMUSG00000068099","Smim45"
"ENSMUSG00000137556","Gm63332"
"ENSMUSG00000137589","Gm63333"
"ENSMUSG00000128442","Gm62369"
"ENSMUSG00000022456","Septin3"
"ENSMUSG00000137594","Gm63334"
"ENSMUSG00002076653","Gm55537"
"ENSMUSG00000137598","Gm63335"
"ENSMUSG00000039470","Zdhhc2"
"ENSMUSG00000137641","Gm63337"
"ENSMUSG00000137657","Gm63338"
"ENSMUSG00000137697","Gm63339"
"ENSMUSG00000137702","Gm63340"
"ENSMUSG00000121895","Gm63341"
"ENSMUSG00000137768","Gm63342"
"ENSMUSG00000137779","9530047P18Rik"
"ENSMUSG00000034881","Tbxa2r"
"ENSMUSG00000115292","Gm33246"
"ENSMUSG00000030382","Slc27a5"
"ENSMUSG00000121847","Gm63343"
"ENSMUSG00000086976","Gm12316"
"ENSMUSG00000034872","Gipc3"
"ENSMUSG00000047773","Ankfn1"
"ENSMUSG00000137802","Gm34874"
"ENSMUSG00000120496","Gm56762"
"ENSMUSG00000020232","Hmg20b"
"ENSMUSG00000137826","Gm63345"
"ENSMUSG00000137833","Gm63347"
"ENSMUSG00000137843","Gm63348"
"ENSMUSG00000115580","Gm41230"
"ENSMUSG00000094504","Foxl3"
"ENSMUSG00000025856","Pdgfa"
"ENSMUSG00000137914","Gm63352"
"ENSMUSG00000053821","Gm9922"
"ENSMUSG00000137933","Gm63354"
"ENSMUSG00000137950","Gm63355"
"ENSMUSG00000115550","Gm49225"
"ENSMUSG00000084925","1810062O18Rik"
"ENSMUSG00000031601","Cnot7"
"ENSMUSG00000052767","Gm12703"
"ENSMUSG00000081030","Gm12704"
"ENSMUSG00002076977","Gm55834"
"ENSMUSG00000052684","Jun"
"ENSMUSG00000005566","Trim28"
"ENSMUSG00000014609","Chrne"
"ENSMUSG00000030060","Hmces"
"ENSMUSG00000097547","B230110C06Rik"
"ENSMUSG00000058908","Pla2g2a"
"ENSMUSG00000084011","Gm12969"
"ENSMUSG00000041000","Trim62"
"ENSMUSG00000138019","Gm63358"
"ENSMUSG00000114446","Gm33524"
"ENSMUSG00000087279","4930544D05Rik"
"ENSMUSG00000068689","Rps19-ps9"
"ENSMUSG00002076518","Gm54545"
"ENSMUSG00000028789","Azin2"
"ENSMUSG00000108049","Gm44168"
"ENSMUSG00000108227","4933412L11Rik"
"ENSMUSG00000079477","Rab7"
"ENSMUSG00000050675","Gp1ba"
"ENSMUSG00000138040","Gm63360"
"ENSMUSG00000036437","Npy1r"
"ENSMUSG00000138062","Gm63361"
"ENSMUSG00000138083","Gm63362"
"ENSMUSG00000138084","Gm41198"
"ENSMUSG00000014606","Slc25a11"
"ENSMUSG00000138120","Gm63364"
"ENSMUSG00000120145","Gm56749"
"ENSMUSG00000110454","Gm45911"
"ENSMUSG00000110533","LOC665443"
"ENSMUSG00000014907","Naf1"
"ENSMUSG00000025855","Prkar1b"
"ENSMUSG00000138147","Gm63366"
"ENSMUSG00000128405","Gm62356"
"ENSMUSG00000022455","Wbp2nl"
"ENSMUSG00000138155","Gm63368"
"ENSMUSG00000114978","Gm48925"
"ENSMUSG00000138182","Gm63370"
"ENSMUSG00000120637","Gm30969"
"ENSMUSG00000138276","Gm63371"
"ENSMUSG00000138301","Gm41171"
"ENSMUSG00000023084","Lrrc71"
"ENSMUSG00000077485","Gm25275"
"ENSMUSG00000022453","Naga"
"ENSMUSG00000110583","Gm7639"
"ENSMUSG00000110512","Gm45827"
"ENSMUSG00000006673","Qrich1"
"ENSMUSG00000080437","Gm24274"
"ENSMUSG00000089380","Gm24677"
"ENSMUSG00000110632","Gm45880"
"ENSMUSG00000138304","Gm63372"
"ENSMUSG00000074292","Gm10660"
"ENSMUSG00000138313","Gm63373"
"ENSMUSG00000138332","Gm63374"
"ENSMUSG00000025588","Nat1"
"ENSMUSG00000138337","Gm35247"
"ENSMUSG00000051147","Nat2"
"ENSMUSG00000121903","Gm63608"
"ENSMUSG00000138370","Gm63375"
"ENSMUSG00000024175","Tekt4"
"ENSMUSG00000138392","Gm52102"
"ENSMUSG00000138395","Gm63377"
"ENSMUSG00000030735","Gm9755"
"ENSMUSG00000056426","Nat3"
"ENSMUSG00000115796","Gm48970"
"ENSMUSG00000138595","Gm35967"
"ENSMUSG00000110452","Gm36247"
"ENSMUSG00000138626","Gm63380"
"ENSMUSG00000104757","Gm44391"
"ENSMUSG00000138661","Gm46465"
"ENSMUSG00000030465","Psd3"
"ENSMUSG00000040746","Rnf167"
"ENSMUSG00000033916","Chmp2a"
"ENSMUSG00000138663","Gm63383"
"ENSMUSG00000138694","Gm63384"
"ENSMUSG00000114697","Gm30806"
"ENSMUSG00000050824","Sstr5"
"ENSMUSG00000028792","Ak2"
"ENSMUSG00000028072","Ntrk1"
"ENSMUSG00000138791","Gm63390"
"ENSMUSG00000117420","Gm50025"
"ENSMUSG00000117544","Rpsa-ps6"
"ENSMUSG00000117445","Gm50026"
"ENSMUSG00000079445","B3gnt7"
"ENSMUSG00000015126","Tsr3"
"ENSMUSG00000084940","Gm15935"
"ENSMUSG00000102541","Gm38135"
"ENSMUSG00000103531","2610300A13Rik"
"ENSMUSG00000048814","Lonrf2"
"ENSMUSG00000138832","Gm63394"
"ENSMUSG00000090564","A430057M04Rik"
"ENSMUSG00000047507","Baiap3"
"ENSMUSG00000034854","Mfsd12"
"ENSMUSG00000005575","Ube2m"
"ENSMUSG00000028071","Sh2d2a"
"ENSMUSG00000103621","Gm38366"
"ENSMUSG00000103970","Gm37678"
"ENSMUSG00000025857","Dnaaf5"
"ENSMUSG00000062867","Impdh2"
"ENSMUSG00000114567","Gm47774"
"ENSMUSG00000138882","Gm63396"
"ENSMUSG00000089726","Mir17hg"
"ENSMUSG00000018293","Pfn1"
"ENSMUSG00000026080","Chst10"
"ENSMUSG00000049687","Pheta2"
"ENSMUSG00000138970","Gm63397"
"ENSMUSG00000086168","Gm15221"
"ENSMUSG00000020234","Tektip1"
"ENSMUSG00000108268","Gm44187"
"ENSMUSG00000030062","Rpn1"
"ENSMUSG00000115627","Gm41168"
"ENSMUSG00000028793","Rnf19b"
"ENSMUSG00000121681","Gm63399"
"ENSMUSG00000139087","Gm63400"
"ENSMUSG00000139127","Gm63401"
"ENSMUSG00000022452","Smdt1"
"ENSMUSG00000114486","Gm48447"
"ENSMUSG00000060600","Eno3"
"ENSMUSG00000139187","Gm63402"
"ENSMUSG00000139243","Gm63403"
"ENSMUSG00000020235","Fzr1"
"ENSMUSG00000139281","Gm63406"
"ENSMUSG00000114357","Gm48449"
"ENSMUSG00000115424","D130079A08Rik"
"ENSMUSG00000093202","Mir3547"
"ENSMUSG00000015120","Ube2i"
"ENSMUSG00000004895","Prcc"
"ENSMUSG00000030380","Mzf1"
"ENSMUSG00000064959","n-R5s41"
"ENSMUSG00000122615","Gm62022"
"ENSMUSG00000022450","Ndufa6"
"ENSMUSG00000139403","Gm63410"
"ENSMUSG00000139428","Gm63411"
"ENSMUSG00000139440","Gm41235"
"ENSMUSG00000103647","Gm37707"
"ENSMUSG00000099095","Mir6376"
"ENSMUSG00000044927","H1f10"
"ENSMUSG00000139606","Gm46483"
"ENSMUSG00000102447","Gm6621"
"ENSMUSG00000139609","Gm63413"
"ENSMUSG00000067604","Nms"
"ENSMUSG00000030310","Slc6a1"
"ENSMUSG00000139631","Gm63415"
"ENSMUSG00000019710","Mrpl24"
"ENSMUSG00000139645","Gm63416"
"ENSMUSG00000139688","Gm63417"
"ENSMUSG00000070283","Ndufaf3"
"ENSMUSG00000036817","Sun1"
"ENSMUSG00000139693","Gm63418"
